tx_id,score,amount,time
10630,0.99,766.36,17838.0,2025-08-10T23:31:43+00:00
11343,0.995,1.0,19762.0,2025-08-10T23:31:50+00:00
48094,0.785,24.9,43494.0,2025-08-10T23:31:55+00:00
52521,0.61,105.99,45501.0,2025-08-10T23:32:13+00:00
6338,0.98,1.0,7551.0,2025-08-10T23:32:32+00:00
6446,0.98,1.0,7672.0,2025-08-10T23:32:33+00:00
6472,0.945,1.0,7740.0,2025-08-10T23:32:33+00:00
6609,0.965,1.0,8090.0,2025-08-10T23:32:33+00:00
6641,0.945,1.0,8169.0,2025-08-10T23:32:34+00:00
6717,0.975,1.0,8408.0,2025-08-10T23:32:34+00:00
6719,0.97,1.0,8415.0,2025-08-10T23:32:34+00:00
6774,0.985,1.0,8528.0,2025-08-10T23:32:34+00:00
6882,0.93,1.1,8808.0,2025-08-10T23:32:34+00:00
6903,1.0,1.0,8886.0,2025-08-10T23:32:35+00:00
6971,0.82,1809.68,9064.0,2025-08-10T23:32:35+00:00
6331,0.965,1.0,7526.0,2025-08-10T23:32:37+00:00
6334,0.97,1.0,7535.0,2025-08-10T23:32:37+00:00
6427,0.99,1.0,7610.0,2025-08-10T23:32:37+00:00
6446,0.98,1.0,7672.0,2025-08-10T23:32:37+00:00
52466,0.965,1.0,45463.0,2025-08-10T23:32:49+00:00
52584,0.985,1.0,45541.0,2025-08-10T23:32:50+00:00
6336,0.98,1.0,7543.0,2025-08-10T23:33:04+00:00
6529,0.99,1.0,7891.0,2025-08-10T23:33:05+00:00
6734,0.985,1.0,8451.0,2025-08-10T23:33:06+00:00
6820,1.0,1.0,8614.0,2025-08-10T23:33:06+00:00
6899,1.0,1.0,8878.0,2025-08-10T23:33:06+00:00
56703,0.58,0.76,47545.0,2025-08-10T23:33:08+00:00
6774,0.985,1.0,8528.0,2025-08-10T23:33:13+00:00
6870,1.0,1.0,8757.0,2025-08-10T23:33:13+00:00
6882,0.93,1.1,8808.0,2025-08-10T23:33:13+00:00
6899,1.0,1.0,8878.0,2025-08-10T23:33:13+00:00
8296,0.925,1.0,11080.0,2025-08-10T23:33:15+00:00
8335,0.94,1.0,11131.0,2025-08-10T23:33:15+00:00
8617,0.865,1.0,11635.0,2025-08-10T23:33:17+00:00
8842,0.995,0.0,12093.0,2025-08-10T23:33:18+00:00
9035,1.0,1.0,12597.0,2025-08-10T23:33:19+00:00
8312,0.95,1.0,11092.0,2025-08-10T23:33:20+00:00
8615,0.975,1.0,11629.0,2025-08-10T23:33:22+00:00
8617,0.865,1.0,11635.0,2025-08-10T23:33:22+00:00
8842,0.995,0.0,12093.0,2025-08-10T23:33:23+00:00
10204,0.8,11.39,15817.0,2025-08-10T23:33:24+00:00
9179,0.985,1.0,13126.0,2025-08-10T23:33:24+00:00
9252,0.955,1.0,13323.0,2025-08-10T23:33:25+00:00
10484,0.605,3.79,17187.0,2025-08-10T23:33:26+00:00
10630,0.99,766.36,17838.0,2025-08-10T23:33:27+00:00
10690,0.88,1218.89,18088.0,2025-08-10T23:33:27+00:00
10891,0.945,188.78,18675.0,2025-08-10T23:33:28+00:00
53591,0.96,1.0,46057.0,2025-08-10T23:33:29+00:00
53794,0.99,1.0,46149.0,2025-08-10T23:33:30+00:00
6108,0.905,59.0,6986.0,2025-08-10T23:33:37+00:00
6329,0.77,1.0,7519.0,2025-08-10T23:33:38+00:00
6338,0.98,1.0,7551.0,2025-08-10T23:33:38+00:00
55401,0.64,1.0,46925.0,2025-08-10T23:33:38+00:00
6641,0.945,1.0,8169.0,2025-08-10T23:33:40+00:00
6734,0.985,1.0,8451.0,2025-08-10T23:33:40+00:00
6820,1.0,1.0,8614.0,2025-08-10T23:33:41+00:00
6870,1.0,1.0,8757.0,2025-08-10T23:33:41+00:00
6882,0.93,1.1,8808.0,2025-08-10T23:33:41+00:00
6899,1.0,1.0,8878.0,2025-08-10T23:33:41+00:00
6971,0.82,1809.68,9064.0,2025-08-10T23:33:41+00:00
57248,0.595,7.58,47826.0,2025-08-10T23:33:46+00:00
8312,0.95,1.0,11092.0,2025-08-10T23:33:49+00:00
9179,0.985,1.0,13126.0,2025-08-10T23:33:54+00:00
9252,0.955,1.0,13323.0,2025-08-10T23:33:54+00:00
9487,0.99,1.0,14073.0,2025-08-10T23:33:55+00:00
9509,0.995,1.0,14152.0,2025-08-10T23:33:55+00:00
59539,0.915,19.73,48884.0,2025-08-10T23:33:58+00:00
10801,0.985,1.0,18399.0,2025-08-10T23:34:03+00:00
11343,0.995,1.0,19762.0,2025-08-10T23:34:06+00:00
10497,0.645,3.79,17220.0,2025-08-10T23:34:09+00:00
11841,0.995,1.0,20332.0,2025-08-10T23:34:11+00:00
10897,1.0,1.0,18690.0,2025-08-10T23:34:11+00:00
11710,1.0,1.0,20011.0,2025-08-10T23:34:16+00:00
12369,0.96,1.0,21662.0,2025-08-10T23:34:19+00:00
14104,0.77,3.12,25095.0,2025-08-10T23:34:24+00:00
14197,0.885,99.99,25231.0,2025-08-10T23:34:24+00:00
14211,0.93,99.99,25254.0,2025-08-10T23:34:24+00:00
14211,0.93,99.99,25254.0,2025-08-10T23:34:28+00:00
8615,0.975,1.0,11629.0,2025-08-10T23:34:29+00:00
8617,0.865,1.0,11635.0,2025-08-10T23:34:29+00:00
14338,0.665,3.76,25426.0,2025-08-10T23:34:29+00:00
9035,1.0,1.0,12597.0,2025-08-10T23:34:31+00:00
9252,0.955,1.0,13323.0,2025-08-10T23:34:32+00:00
15166,0.96,99.99,26523.0,2025-08-10T23:34:33+00:00
15539,1.0,99.99,26931.0,2025-08-10T23:34:35+00:00
10204,0.8,11.39,15817.0,2025-08-10T23:34:36+00:00
10484,0.605,3.79,17187.0,2025-08-10T23:34:38+00:00
10568,0.965,1.0,17520.0,2025-08-10T23:34:38+00:00
57615,0.965,0.76,47982.0,2025-08-10T23:34:44+00:00
11880,0.995,1.0,20451.0,2025-08-10T23:34:45+00:00
12070,0.995,1.0,20931.0,2025-08-10T23:34:46+00:00
58422,0.64,208.58,48380.0,2025-08-10T23:34:48+00:00
14170,0.795,99.99,25198.0,2025-08-10T23:34:56+00:00
14338,0.665,3.76,25426.0,2025-08-10T23:34:57+00:00
14920,0.275,1.0,26217.0,2025-08-10T23:35:02+00:00
15166,0.96,99.99,26523.0,2025-08-10T23:35:03+00:00
15204,0.965,99.99,26556.0,2025-08-10T23:35:03+00:00
15225,0.995,99.99,26585.0,2025-08-10T23:35:03+00:00
15451,0.995,99.99,26833.0,2025-08-10T23:35:04+00:00
15476,1.0,99.99,26863.0,2025-08-10T23:35:04+00:00
16110,0.31,1.0,27524.0,2025-08-10T23:35:07+00:00
16780,0.945,99.99,28143.0,2025-08-10T23:35:10+00:00
16851,0.24,1.0,28233.0,2025-08-10T23:35:11+00:00
17317,0.985,99.99,28625.0,2025-08-10T23:35:13+00:00
64460,0.975,99.99,51155.0,2025-08-10T23:35:16+00:00
17480,0.84,99.99,28755.0,2025-08-10T23:35:18+00:00
11841,0.995,1.0,20332.0,2025-08-10T23:35:18+00:00
12070,0.995,1.0,20931.0,2025-08-10T23:35:19+00:00
12108,0.995,1.0,21046.0,2025-08-10T23:35:19+00:00
18472,0.825,0.68,29531.0,2025-08-10T23:35:23+00:00
18773,0.97,0.68,29753.0,2025-08-10T23:35:24+00:00
14197,0.885,99.99,25231.0,2025-08-10T23:35:29+00:00
14211,0.93,99.99,25254.0,2025-08-10T23:35:29+00:00
14338,0.665,3.76,25426.0,2025-08-10T23:35:29+00:00
15225,0.995,99.99,26585.0,2025-08-10T23:35:34+00:00
15539,1.0,99.99,26931.0,2025-08-10T23:35:37+00:00
15566,1.0,99.99,26961.0,2025-08-10T23:35:37+00:00
61787,0.925,360.0,49985.0,2025-08-10T23:35:38+00:00
15751,1.0,99.99,27187.0,2025-08-10T23:35:38+00:00
15781,0.99,99.99,27219.0,2025-08-10T23:35:38+00:00
15810,0.955,99.99,27252.0,2025-08-10T23:35:38+00:00
61966,0.265,1.0,50067.0,2025-08-10T23:35:39+00:00
16863,0.86,730.86,28242.0,2025-08-10T23:35:44+00:00
17407,0.97,99.99,28692.0,2025-08-10T23:35:46+00:00
17453,0.945,99.99,28726.0,2025-08-10T23:35:46+00:00
63634,0.93,99.99,50808.0,2025-08-10T23:35:46+00:00
20198,0.75,104.81,30852.0,2025-08-10T23:36:01+00:00
15566,1.0,99.99,26961.0,2025-08-10T23:36:09+00:00
15751,1.0,99.99,27187.0,2025-08-10T23:36:10+00:00
15781,0.99,99.99,27219.0,2025-08-10T23:36:10+00:00
17317,0.985,99.99,28625.0,2025-08-10T23:36:17+00:00
17407,0.97,99.99,28692.0,2025-08-10T23:36:17+00:00
23308,0.97,0.0,32686.0,2025-08-10T23:36:20+00:00
18773,0.97,0.68,29753.0,2025-08-10T23:36:26+00:00
541,0.8,0.0,406.0,2025-08-10T23:36:34+00:00
541,0.8,0.0,406.0,2025-08-10T23:36:39+00:00
623,0.6,529.0,472.0,2025-08-10T23:36:40+00:00
541,0.8,0.0,406.0,2025-08-10T23:36:40+00:00
20198,0.75,104.81,30852.0,2025-08-10T23:37:04+00:00
27362,0.675,1.52,34521.0,2025-08-10T23:37:14+00:00
4920,0.72,239.93,4462.0,2025-08-10T23:37:57+00:00
28976,0.275,2.69,35261.0,2025-08-10T23:37:59+00:00
6336,0.98,1.0,7543.0,2025-08-10T23:38:04+00:00
6472,0.945,1.0,7740.0,2025-08-10T23:38:05+00:00
6529,0.99,1.0,7891.0,2025-08-10T23:38:05+00:00
6717,0.975,1.0,8408.0,2025-08-10T23:38:06+00:00
6734,0.985,1.0,8451.0,2025-08-10T23:38:06+00:00
6870,1.0,1.0,8757.0,2025-08-10T23:38:06+00:00
6899,1.0,1.0,8878.0,2025-08-10T23:38:06+00:00
30442,0.995,4.56,35926.0,2025-08-10T23:38:07+00:00
30473,0.975,14.46,35942.0,2025-08-10T23:38:07+00:00
26802,0.9,19.02,34256.0,2025-08-10T23:38:15+00:00
27627,0.985,18.96,34634.0,2025-08-10T23:38:19+00:00
27738,0.955,125.3,34684.0,2025-08-10T23:38:20+00:00
6108,0.905,59.0,6986.0,2025-08-10T23:38:37+00:00
6334,0.97,1.0,7535.0,2025-08-10T23:38:39+00:00
6427,0.99,1.0,7610.0,2025-08-10T23:38:39+00:00
6719,0.97,1.0,8415.0,2025-08-10T23:38:40+00:00
6820,1.0,1.0,8614.0,2025-08-10T23:38:41+00:00
6336,0.98,1.0,7543.0,2025-08-10T23:38:42+00:00
6338,0.98,1.0,7551.0,2025-08-10T23:38:42+00:00
6446,0.98,1.0,7672.0,2025-08-10T23:38:43+00:00
6472,0.945,1.0,7740.0,2025-08-10T23:38:43+00:00
6529,0.99,1.0,7891.0,2025-08-10T23:38:44+00:00
6609,0.965,1.0,8090.0,2025-08-10T23:38:45+00:00
6641,0.945,1.0,8169.0,2025-08-10T23:38:45+00:00
6719,0.97,1.0,8415.0,2025-08-10T23:38:46+00:00
8335,0.94,1.0,11131.0,2025-08-10T23:38:49+00:00
8842,0.995,0.0,12093.0,2025-08-10T23:38:52+00:00
8845,0.985,30.39,12095.0,2025-08-10T23:38:52+00:00
8972,0.78,179.66,12393.0,2025-08-10T23:38:53+00:00
9487,0.99,1.0,14073.0,2025-08-10T23:38:55+00:00
10498,0.645,3.93,17230.0,2025-08-10T23:39:00+00:00
10891,0.945,188.78,18675.0,2025-08-10T23:39:03+00:00
30100,0.98,60.6,35771.0,2025-08-10T23:39:08+00:00
30314,0.98,7.61,35866.0,2025-08-10T23:39:09+00:00
31002,0.99,111.7,36170.0,2025-08-10T23:39:12+00:00
6108,0.905,59.0,6986.0,2025-08-10T23:39:16+00:00
6329,0.77,1.0,7519.0,2025-08-10T23:39:19+00:00
6331,0.965,1.0,7526.0,2025-08-10T23:39:19+00:00
6334,0.97,1.0,7535.0,2025-08-10T23:39:19+00:00
6734,0.985,1.0,8451.0,2025-08-10T23:39:22+00:00
6108,0.905,59.0,6986.0,2025-08-10T23:39:22+00:00
8296,0.925,1.0,11080.0,2025-08-10T23:39:24+00:00
6329,0.77,1.0,7519.0,2025-08-10T23:39:25+00:00
6338,0.98,1.0,7551.0,2025-08-10T23:39:25+00:00
8615,0.975,1.0,11629.0,2025-08-10T23:39:26+00:00
8617,0.865,1.0,11635.0,2025-08-10T23:39:26+00:00
6427,0.99,1.0,7610.0,2025-08-10T23:39:26+00:00
9035,1.0,1.0,12597.0,2025-08-10T23:39:28+00:00
9252,0.955,1.0,13323.0,2025-08-10T23:39:29+00:00
6734,0.985,1.0,8451.0,2025-08-10T23:39:29+00:00
6774,0.985,1.0,8528.0,2025-08-10T23:39:29+00:00
6820,1.0,1.0,8614.0,2025-08-10T23:39:30+00:00
6870,1.0,1.0,8757.0,2025-08-10T23:39:30+00:00
6882,0.93,1.1,8808.0,2025-08-10T23:39:31+00:00
6899,1.0,1.0,8878.0,2025-08-10T23:39:31+00:00
6903,1.0,1.0,8886.0,2025-08-10T23:39:31+00:00
6971,0.82,1809.68,9064.0,2025-08-10T23:39:31+00:00
10497,0.645,3.79,17220.0,2025-08-10T23:39:35+00:00
10568,0.965,1.0,17520.0,2025-08-10T23:39:35+00:00
10630,0.99,766.36,17838.0,2025-08-10T23:39:36+00:00
10690,0.88,1218.89,18088.0,2025-08-10T23:39:36+00:00
10897,1.0,1.0,18690.0,2025-08-10T23:39:37+00:00
11343,0.995,1.0,19762.0,2025-08-10T23:39:40+00:00
11710,1.0,1.0,20011.0,2025-08-10T23:39:43+00:00
12108,0.995,1.0,21046.0,2025-08-10T23:39:45+00:00
14170,0.795,99.99,25198.0,2025-08-10T23:39:57+00:00
14197,0.885,99.99,25231.0,2025-08-10T23:39:57+00:00
33276,0.795,12.31,37167.0,2025-08-10T23:40:02+00:00
6774,0.985,1.0,8528.0,2025-08-10T23:40:18+00:00
6870,1.0,1.0,8757.0,2025-08-10T23:40:19+00:00
6903,1.0,1.0,8886.0,2025-08-10T23:40:20+00:00
12070,0.995,1.0,20931.0,2025-08-10T23:40:20+00:00
6331,0.965,1.0,7526.0,2025-08-10T23:40:21+00:00
6334,0.97,1.0,7535.0,2025-08-10T23:40:21+00:00
12369,0.96,1.0,21662.0,2025-08-10T23:40:22+00:00
6472,0.945,1.0,7740.0,2025-08-10T23:40:22+00:00
6529,0.99,1.0,7891.0,2025-08-10T23:40:23+00:00
6717,0.975,1.0,8408.0,2025-08-10T23:40:25+00:00
14338,0.665,3.76,25426.0,2025-08-10T23:40:31+00:00
8312,0.95,1.0,11092.0,2025-08-10T23:40:33+00:00
8335,0.94,1.0,11131.0,2025-08-10T23:40:33+00:00
8617,0.865,1.0,11635.0,2025-08-10T23:40:35+00:00
15539,1.0,99.99,26931.0,2025-08-10T23:40:38+00:00
15736,1.0,99.99,27163.0,2025-08-10T23:40:38+00:00
15751,1.0,99.99,27187.0,2025-08-10T23:40:39+00:00
9035,1.0,1.0,12597.0,2025-08-10T23:40:39+00:00
9252,0.955,1.0,13323.0,2025-08-10T23:40:41+00:00
16415,0.975,23.36,27784.0,2025-08-10T23:40:42+00:00
8615,0.975,1.0,11629.0,2025-08-10T23:40:42+00:00
8617,0.865,1.0,11635.0,2025-08-10T23:40:42+00:00
9487,0.99,1.0,14073.0,2025-08-10T23:40:44+00:00
16863,0.86,730.86,28242.0,2025-08-10T23:40:44+00:00
8842,0.995,0.0,12093.0,2025-08-10T23:40:44+00:00
8845,0.985,30.39,12095.0,2025-08-10T23:40:44+00:00
8972,0.78,179.66,12393.0,2025-08-10T23:40:45+00:00
17366,0.99,99.99,28658.0,2025-08-10T23:40:47+00:00
17407,0.97,99.99,28692.0,2025-08-10T23:40:47+00:00
17453,0.945,99.99,28726.0,2025-08-10T23:40:47+00:00
17480,0.84,99.99,28755.0,2025-08-10T23:40:47+00:00
9252,0.955,1.0,13323.0,2025-08-10T23:40:48+00:00
42007,0.985,0.76,40918.0,2025-08-10T23:40:53+00:00
42473,0.995,3.79,41116.0,2025-08-10T23:40:55+00:00
42635,1.0,11.38,41181.0,2025-08-10T23:40:56+00:00
42674,0.99,1.52,41194.0,2025-08-10T23:40:56+00:00
42696,1.0,88.23,41203.0,2025-08-10T23:40:56+00:00
42741,0.955,459.07,41227.0,2025-08-10T23:40:57+00:00
42936,0.995,59.68,41305.0,2025-08-10T23:40:58+00:00
42958,0.955,9.99,41313.0,2025-08-10T23:40:58+00:00
43624,0.85,39.45,41582.0,2025-08-10T23:41:01+00:00
43773,0.98,172.32,41646.0,2025-08-10T23:41:02+00:00
44001,0.915,802.52,41743.0,2025-08-10T23:41:03+00:00
44091,0.775,99.99,41791.0,2025-08-10T23:41:03+00:00
44270,1.0,1.0,41870.0,2025-08-10T23:41:04+00:00
15204,0.965,99.99,26556.0,2025-08-10T23:41:09+00:00
15451,0.995,99.99,26833.0,2025-08-10T23:41:11+00:00
15476,1.0,99.99,26863.0,2025-08-10T23:41:11+00:00
15566,1.0,99.99,26961.0,2025-08-10T23:41:11+00:00
8845,0.985,30.39,12095.0,2025-08-10T23:41:12+00:00
15781,0.99,99.99,27219.0,2025-08-10T23:41:12+00:00
15810,0.955,99.99,27252.0,2025-08-10T23:41:12+00:00
8972,0.78,179.66,12393.0,2025-08-10T23:41:13+00:00
9179,0.985,1.0,13126.0,2025-08-10T23:41:15+00:00
16851,0.24,1.0,28233.0,2025-08-10T23:41:18+00:00
9509,0.995,1.0,14152.0,2025-08-10T23:41:18+00:00
17317,0.985,99.99,28625.0,2025-08-10T23:41:20+00:00
9487,0.99,1.0,14073.0,2025-08-10T23:41:24+00:00
10204,0.8,11.39,15817.0,2025-08-10T23:41:25+00:00
9509,0.995,1.0,14152.0,2025-08-10T23:41:25+00:00
18466,0.78,0.68,29526.0,2025-08-10T23:41:26+00:00
10497,0.645,3.79,17220.0,2025-08-10T23:41:27+00:00
10498,0.645,3.93,17230.0,2025-08-10T23:41:27+00:00
10568,0.965,1.0,17520.0,2025-08-10T23:41:28+00:00
10630,0.99,766.36,17838.0,2025-08-10T23:41:29+00:00
10801,0.985,1.0,18399.0,2025-08-10T23:41:30+00:00
10690,0.88,1218.89,18088.0,2025-08-10T23:41:36+00:00
11710,1.0,1.0,20011.0,2025-08-10T23:41:39+00:00
11880,0.995,1.0,20451.0,2025-08-10T23:41:40+00:00
46909,0.965,1.0,42985.0,2025-08-10T23:41:51+00:00
41943,0.84,0.76,40892.0,2025-08-10T23:41:52+00:00
42007,0.985,0.76,40918.0,2025-08-10T23:41:52+00:00
42590,0.945,5.3,41164.0,2025-08-10T23:41:55+00:00
42696,1.0,88.23,41203.0,2025-08-10T23:41:55+00:00
42784,0.99,45.49,41243.0,2025-08-10T23:41:56+00:00
48094,0.785,24.9,43494.0,2025-08-10T23:41:57+00:00
42945,1.0,0.76,41308.0,2025-08-10T23:41:57+00:00
43061,0.975,34.12,41353.0,2025-08-10T23:41:57+00:00
43160,0.995,273.01,41397.0,2025-08-10T23:41:58+00:00
10690,0.88,1218.89,18088.0,2025-08-10T23:42:03+00:00
10897,1.0,1.0,18690.0,2025-08-10T23:42:05+00:00
10204,0.8,11.39,15817.0,2025-08-10T23:42:05+00:00
10497,0.645,3.79,17220.0,2025-08-10T23:42:08+00:00
20198,0.75,104.81,30852.0,2025-08-10T23:42:08+00:00
10568,0.965,1.0,17520.0,2025-08-10T23:42:08+00:00
11343,0.995,1.0,19762.0,2025-08-10T23:42:09+00:00
10801,0.985,1.0,18399.0,2025-08-10T23:42:11+00:00
10891,0.945,188.78,18675.0,2025-08-10T23:42:12+00:00
10897,1.0,1.0,18690.0,2025-08-10T23:42:12+00:00
11841,0.995,1.0,20332.0,2025-08-10T23:42:14+00:00
12070,0.995,1.0,20931.0,2025-08-10T23:42:16+00:00
12261,0.99,1.0,21419.0,2025-08-10T23:42:18+00:00
12369,0.96,1.0,21662.0,2025-08-10T23:42:19+00:00
11880,0.995,1.0,20451.0,2025-08-10T23:42:21+00:00
623,0.6,529.0,472.0,2025-08-10T23:42:29+00:00
43681,1.0,53.95,41607.0,2025-08-10T23:42:34+00:00
44001,0.915,802.52,41743.0,2025-08-10T23:42:36+00:00
44270,1.0,1.0,41870.0,2025-08-10T23:42:37+00:00
44556,0.975,1.0,41991.0,2025-08-10T23:42:38+00:00
46998,0.925,204.27,43028.0,2025-08-10T23:42:50+00:00
12108,0.995,1.0,21046.0,2025-08-10T23:42:51+00:00
11710,1.0,1.0,20011.0,2025-08-10T23:42:54+00:00
11841,0.995,1.0,20332.0,2025-08-10T23:42:55+00:00
541,0.8,0.0,406.0,2025-08-10T23:43:02+00:00
50211,0.98,1.0,44393.0,2025-08-10T23:43:04+00:00
23308,0.97,0.0,32686.0,2025-08-10T23:43:14+00:00
23422,0.865,717.15,32745.0,2025-08-10T23:43:15+00:00
52521,0.61,105.99,45501.0,2025-08-10T23:43:26+00:00
26802,0.9,19.02,34256.0,2025-08-10T23:43:30+00:00
55401,0.64,1.0,46925.0,2025-08-10T23:43:42+00:00
52466,0.965,1.0,45463.0,2025-08-10T23:43:53+00:00
52521,0.61,105.99,45501.0,2025-08-10T23:43:53+00:00
53794,0.99,1.0,46149.0,2025-08-10T23:44:01+00:00
4920,0.72,239.93,4462.0,2025-08-10T23:44:03+00:00
6336,0.98,1.0,7543.0,2025-08-10T23:44:11+00:00
6472,0.945,1.0,7740.0,2025-08-10T23:44:12+00:00
6719,0.97,1.0,8415.0,2025-08-10T23:44:13+00:00
6903,1.0,1.0,8886.0,2025-08-10T23:44:14+00:00
27362,0.675,1.52,34521.0,2025-08-10T23:44:15+00:00
27738,0.955,125.3,34684.0,2025-08-10T23:44:17+00:00
29687,0.645,0.76,35585.0,2025-08-10T23:44:26+00:00
30100,0.98,60.6,35771.0,2025-08-10T23:44:28+00:00
30398,0.95,9.13,35906.0,2025-08-10T23:44:29+00:00
30473,0.975,14.46,35942.0,2025-08-10T23:44:29+00:00
30496,0.975,111.7,35953.0,2025-08-10T23:44:29+00:00
31002,0.99,111.7,36170.0,2025-08-10T23:44:32+00:00
55401,0.64,1.0,46925.0,2025-08-10T23:44:46+00:00
6331,0.965,1.0,7526.0,2025-08-10T23:44:47+00:00
6334,0.97,1.0,7535.0,2025-08-10T23:44:47+00:00
6427,0.99,1.0,7610.0,2025-08-10T23:44:48+00:00
6446,0.98,1.0,7672.0,2025-08-10T23:44:48+00:00
6529,0.99,1.0,7891.0,2025-08-10T23:44:48+00:00
6609,0.965,1.0,8090.0,2025-08-10T23:44:49+00:00
6717,0.975,1.0,8408.0,2025-08-10T23:44:49+00:00
6774,0.985,1.0,8528.0,2025-08-10T23:44:50+00:00
8296,0.925,1.0,11080.0,2025-08-10T23:44:57+00:00
8312,0.95,1.0,11092.0,2025-08-10T23:44:57+00:00
8335,0.94,1.0,11131.0,2025-08-10T23:44:58+00:00
8845,0.985,30.39,12095.0,2025-08-10T23:45:00+00:00
9509,0.995,1.0,14152.0,2025-08-10T23:45:03+00:00
30314,0.98,7.61,35866.0,2025-08-10T23:45:07+00:00
30384,0.97,1.0,35899.0,2025-08-10T23:45:07+00:00
30442,0.995,4.56,35926.0,2025-08-10T23:45:08+00:00
10497,0.645,3.79,17220.0,2025-08-10T23:45:08+00:00
10630,0.99,766.36,17838.0,2025-08-10T23:45:09+00:00
10690,0.88,1218.89,18088.0,2025-08-10T23:45:10+00:00
10801,0.985,1.0,18399.0,2025-08-10T23:45:10+00:00
10891,0.945,188.78,18675.0,2025-08-10T23:45:11+00:00
10897,1.0,1.0,18690.0,2025-08-10T23:45:11+00:00
11343,0.995,1.0,19762.0,2025-08-10T23:45:13+00:00
11710,1.0,1.0,20011.0,2025-08-10T23:45:15+00:00
11880,0.995,1.0,20451.0,2025-08-10T23:45:15+00:00
12261,0.99,1.0,21419.0,2025-08-10T23:45:17+00:00
61787,0.925,360.0,49985.0,2025-08-10T23:45:32+00:00
61966,0.265,1.0,50067.0,2025-08-10T23:45:33+00:00
58422,0.64,208.58,48380.0,2025-08-10T23:45:39+00:00
58761,0.665,1.0,48533.0,2025-08-10T23:45:41+00:00
8842,0.995,0.0,12093.0,2025-08-10T23:45:55+00:00
8972,0.78,179.66,12393.0,2025-08-10T23:45:56+00:00
9179,0.985,1.0,13126.0,2025-08-10T23:45:57+00:00
9487,0.99,1.0,14073.0,2025-08-10T23:45:59+00:00
33276,0.795,12.31,37167.0,2025-08-10T23:45:59+00:00
10498,0.645,3.93,17230.0,2025-08-10T23:46:06+00:00
541,0.8,0.0,406.0,2025-08-10T23:51:21+00:00
623,0.6,529.0,472.0,2025-08-10T23:51:44+00:00
4920,0.72,239.93,4462.0,2025-08-10T23:52:25+00:00
6108,0.905,59.0,6986.0,2025-08-10T23:52:31+00:00
6334,0.97,1.0,7535.0,2025-08-10T23:52:32+00:00
6336,0.98,1.0,7543.0,2025-08-10T23:52:32+00:00
6446,0.98,1.0,7672.0,2025-08-10T23:52:32+00:00
6472,0.945,1.0,7740.0,2025-08-10T23:52:33+00:00
6609,0.965,1.0,8090.0,2025-08-10T23:52:33+00:00
6641,0.945,1.0,8169.0,2025-08-10T23:52:34+00:00
6774,0.985,1.0,8528.0,2025-08-10T23:52:34+00:00
6331,0.965,1.0,7526.0,2025-08-10T23:52:51+00:00
6717,0.975,1.0,8408.0,2025-08-10T23:52:53+00:00
6734,0.985,1.0,8451.0,2025-08-10T23:52:53+00:00
6820,1.0,1.0,8614.0,2025-08-10T23:52:53+00:00
6870,1.0,1.0,8757.0,2025-08-10T23:52:54+00:00
6899,1.0,1.0,8878.0,2025-08-10T23:52:54+00:00
6903,1.0,1.0,8886.0,2025-08-10T23:52:54+00:00
6329,0.77,1.0,7519.0,2025-08-10T23:53:08+00:00
6338,0.98,1.0,7551.0,2025-08-10T23:53:09+00:00
6427,0.99,1.0,7610.0,2025-08-10T23:53:09+00:00
6529,0.99,1.0,7891.0,2025-08-10T23:53:09+00:00
6719,0.97,1.0,8415.0,2025-08-10T23:53:10+00:00
6882,0.93,1.1,8808.0,2025-08-10T23:53:11+00:00
6971,0.82,1809.68,9064.0,2025-08-10T23:53:11+00:00
8296,0.925,1.0,11080.0,2025-08-10T23:53:18+00:00
8335,0.94,1.0,11131.0,2025-08-10T23:53:18+00:00
8617,0.865,1.0,11635.0,2025-08-10T23:53:20+00:00
8845,0.985,30.39,12095.0,2025-08-10T23:53:21+00:00
9487,0.99,1.0,14073.0,2025-08-10T23:53:24+00:00
9509,0.995,1.0,14152.0,2025-08-10T23:53:24+00:00
10484,0.605,3.79,17187.0,2025-08-10T23:53:29+00:00
10498,0.645,3.93,17230.0,2025-08-10T23:53:29+00:00
8312,0.95,1.0,11092.0,2025-08-10T23:53:36+00:00
8615,0.975,1.0,11629.0,2025-08-10T23:53:38+00:00
8842,0.995,0.0,12093.0,2025-08-10T23:53:39+00:00
10204,0.8,11.39,15817.0,2025-08-10T23:53:47+00:00
10897,1.0,1.0,18690.0,2025-08-10T23:53:52+00:00
8972,0.78,179.66,12393.0,2025-08-10T23:54:01+00:00
9035,1.0,1.0,12597.0,2025-08-10T23:54:01+00:00
9179,0.985,1.0,13126.0,2025-08-10T23:54:02+00:00
9252,0.955,1.0,13323.0,2025-08-10T23:54:02+00:00
10497,0.645,3.79,17220.0,2025-08-10T23:54:10+00:00
10568,0.965,1.0,17520.0,2025-08-10T23:54:10+00:00
10630,0.99,766.36,17838.0,2025-08-10T23:54:10+00:00
10690,0.88,1218.89,18088.0,2025-08-10T23:54:11+00:00
10801,0.985,1.0,18399.0,2025-08-10T23:54:11+00:00
10891,0.945,188.78,18675.0,2025-08-10T23:54:12+00:00
11841,0.995,1.0,20332.0,2025-08-10T23:54:18+00:00
12108,0.995,1.0,21046.0,2025-08-10T23:54:20+00:00
11343,0.995,1.0,19762.0,2025-08-10T23:54:35+00:00
